"","Text","Data","screenName","retweetCount"
"8430","@blockbustercast: We're on Youtube! Check out our Road to the #Oscars series! #PodernFamily https://t.co/ChbEiFxVP","2017-01-27 04:52:47","JuiceInTheAM",8
"8431","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:52:45","talithanev",1968
"8432","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 04:52:43","iManin12",3836
"8433","@ABCWorldNews: Iranian star of best foreign language film nominee to boycott Oscars over Pres. Trump's immigration stance. https://t.co/…","2017-01-27 04:52:42","WWICSReviews",21
"8434","@SPIEGELONLINE: Die iranische Schauspielerin Taraneh Alidoosti fährt aus Protest nicht zu den #Oscars. https://t.co/CswyREYPY","2017-01-27 04:52:35","Arthur_____Dent",31
"8435","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:52:33","KimbaGross",189
"8436","@THR: Emma Stone's Ryan Gosling impression <ed><U+A><U+BD><ed><U+B><U+> https://t.co/ApEWFihuze https://t.co/nxmqSZnH","2017-01-27 04:52:27","GoldringI",198
"8437","Iranian actress to boycott the Oscars over Trump visa ban https://t.co/CmRkmQg","2017-01-27 04:52:25","ByChrisBrito",0
"8438","@ABCWorldNews: Iranian star of best foreign language film nominee to boycott Oscars over Pres. Trump's immigration stance. https://t.co/…","2017-01-27 04:52:14","KoleHam",21
"8439","https://t.co/kWmQqKlsId via @TheAcademy","2017-01-27 04:52:14","revuerevuerevue",0
"8440","@kubothemovie: How does a handmade hero become the most heartfelt motion picture of the year? #KuboMovie is now nominated for two #Acade…","2017-01-27 04:52:07","margueritefolie",537
"8441","@MOVIEFAN @screenjunkies ughhhhhhhh the oscars are full of SHIT!!!! this time <ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BD><ed><U+B><U+BF><ed><U+A><U+BD><ed><U+B><U+A>","2017-01-27 04:52:01","Natsudragon1",0
"8442","@PrincessFilmz:Women Who REALLY Should've Been Nominated For Best Director Oscars - https://t.co/NHwEFMaxzD #GoogleAlerts","2017-01-27 04:51:59","ZenjaDunn",2
"8443","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:51:56","MillerC87X",189
"8444","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 04:51:56","JANETTELUVIANO",3836
"8445","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:51:53","kaykayjane",1968
"8446","#EmmaStone 's Battle With Shyness, Panic Attacks and Phobias on the Way to the Oscars https://t.co/zCdDNqZeb via @thr","2017-01-27 04:51:49","movieangel",0
"8447","https://t.co/EnGwmalW No More #Oscars for Sexual Predators - I support @ConstanceWu Thanks for standing up &amp; speaking out <ed><U+A><U+BD><ed><U+B><U+F><ed><U+A><U+BC><ed><U+BF><U+BB>","2017-01-27 04:51:48","OutWestOfRome",0
"8448","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:51:46","LBWheaton",189
"8449","@Ashley_Says: @blackvoices Kimberly Steward produced a film that is nominated for six Oscars https://t.co/XuCDlzr","2017-01-27 04:51:38","DaedaeCouture",222
"8450","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:51:33","kais00nim",1968
"8451","@Ashley_Says: @blackvoices Kimberly Steward produced a film that is nominated for six Oscars https://t.co/XuCDlzr","2017-01-27 04:51:29","m2chaeI",222
"8452","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:51:27","JessicaLoera97",1968
"8453","Star of Iranian Film Says She Will Boycott Oscars Over Trump’s Visa Ban https://t.co/sXOtSzJzr","2017-01-27 04:51:26","DINOSLASH44",0
"8454","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 04:51:22","victormarques09",3836
"8455","“Actress boycotts Oscars in protest of Trump - YouTube” https://t.co/JGkOQqgfR","2017-01-27 04:51:22","nean",0
"8456","@Cameron_Gray: Reports: Star of Iranian Film Will Boycott Oscars Over Trump Visa Ban https://t.co/TeVwCRU

Some Iranians had no comme…","2017-01-27 04:51:20","SamboWaldinger",90
"8457","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:51:20","naufalchsan",1968
"8458","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-27 04:51:17","sammill01550904",1391
"8459","Here are some head turning popcorn recipes from @foodandwine, perfect for the #oscars on Feb ! https://t.co/FUoUKRQGb","2017-01-27 04:51:16","FabulousFoodAZ",0
"8460","@PahlavanAli: <U+><U+><U+><U+A><U+><U+> <U+A><U+><U+CC><U+CC><U+A> @t_alidoosti <U+F><U+> <U+><U+><U+><U+><U+> <U+><U+><U+CC> <U+><U+><U+A><U+><U+><U+><U+CC><U+>:
https://t.co/axoYgmjnEU","2017-01-27 04:51:11","baharAzad",5
"8461","@ChaletBrannan: Thank you I'm a #Leukemia SURVIVOR Actress @ChaletBrannan lookme at #Oscars Diinner and Awards show.@Oscars_Live http…","2017-01-27 04:51:08","MaryGrove7",67
"8462","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:50:50","jgimiller66",189
"8463","@thenews_intl: Iranian actress to shun Oscars in protest of Trump immigrant ban https://t.co/KVzFplIxL https://t.co/pVPjuir","2017-01-27 04:50:49","ramaqid",6
"8464","@Omid_M: Iranian Oscar contender @t_alidoosti : I'll boycott awards over Trump's 'racist' visa ban
https://t.co/kljBWugmnw","2017-01-27 04:50:49","NovaProspect362",33
"8465","@ArgDylanObrien_: La película Deepwater Horizon en la que participó Dylan (Caleb) está nominada a los Oscars por mejores efectos visuale…","2017-01-27 04:50:41","dylsxmari",61
"8466","@GMA: WATCH: In unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute: https://t.co/T…","2017-01-27 04:50:39","soloesque",131
"8467","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:50:38","thamei",1968
"8468","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:50:33","bryanbacalso",1968
"8469","@etnow: Black actors have been nominated in every acting category for the first time in #Oscars history. https://t.co/StatFzuZQk https:/…","2017-01-27 04:50:31","suflo_",7241
"8470","Watching @jackiefilm (). IMDb .,%, MC . Natalie Portman Best Actress #Oscars nom. https://t.co/PGHmquWlp #Jackie #JackieFilm","2017-01-27 04:50:18","TD2timeMVP",0
"8471","With a long history of ""whitewashing"" the Oscars, willbe different? #mfjsstories","2017-01-27 04:50:13","hunter6218",0
"8472","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:49:56","hbasham",189
"8473","@RFI: Une actrice iranienne boycottera les Oscars pour dénoncer le «racisme» de Trump https://t.co/yeGSCZSccl https://t.co/qjILakIy","2017-01-27 04:49:52","FourteenA_",17
"8474","@Sweetunishi: If @iHrithik wouldn't get Best actor National award for #kaabil it would be unfair for such a talent ,Learn from Hollywood…","2017-01-27 04:49:51","ImAmitSahani",2
"8475","Iranian actress boycotting Oscars because of Donald Trump’s proposal https://t.co/BbBoRzVx #iranian #actress https://t.co/QnGDFeTZgu","2017-01-27 04:49:45","rightlywings",0
"8476","Dear #hollywood, On the big night please leave ur political BS at home. Half ur audience is over it! #oscars #grammys #Oscars","2017-01-27 04:49:42","trish_mcse",0
"8477","@IMDb: Exactly one month until the th #AcademyAwards — if you're looking forward to @jimmykimmel hosting this year! #Oscars","2017-01-27 04:49:40","AmanAliz_",47
"8478","Black Actors Nominated in Every Acting Category for First Time in Oscar History https://t.co/MJiQlWLOBu","2017-01-27 04:49:35","hollydayberries",0
"8479","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 04:49:30","arashghds",3836
"8480","@unsavoryagents: COME ON PEOPLE, JUST FOR SHITS AND GIGGLES LET'S SHUT DOWN THE OSCARS!!! PUNCH THE HOLLYWOOD ELITE BACK!","2017-01-27 04:49:29","KEVINBULLARD",16
"8481","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:49:28","PirateSingh",189
"8482","<U+E> [/] Kino+Oscars , Star Wars: The Last Jedi, Hellboy , Terminator.. https://t.co/kkPxpNczBr","2017-01-27 04:49:27","huffduffer",0
"8483","Oscars : Full List Of Nominations https://t.co/nOqoSVPK https://t.co/cfSjbELSJ","2017-01-27 04:49:23","Africamvcom",0
"8484","Iranian-born actress to boycott Oscars over Trump via the @FoxNews App<ed><U+A><U+BD><ed><U+B><U+F><ed><U+A><U+BC><ed><U+BF><U+BB><ed><U+A><U+BD><ed><U+B><U+F><ed><U+A><U+BC><ed><U+BF><U+BB><ed><U+A><U+BD><ed><U+B><U+F><ed><U+A><U+BC><ed><U+BF><U+BB><ed><U+A><U+BD><ed><U+B><U+F><ed><U+A><U+BC><ed><U+BF><U+BB> https://t.co/VKpJycJ","2017-01-27 04:49:23","MarieMa49685063",2
"8485","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-27 04:49:18","rootbeer06",1391
"8486","Space Jam deserved many Oscars","2017-01-27 04:49:16","daeakis",1
"8487","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 04:49:07","amarxeon",3836
"8488","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:49:02","kevs_solis",1968
"8489","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:49:02","molnr_levente",1968
"8490","@Ashley_Says: @blackvoices Kimberly Steward produced a film that is nominated for six Oscars https://t.co/XuCDlzr","2017-01-27 04:49:00","Evelynatieno",222
"8491","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:48:59","cindyloo10",189
"8492","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:48:50","FaizAkbarrgh",1968
"8493","Iranian actress to shun Oscars in protest of Trump immigrant ban https://t.co/vMRHSIu","2017-01-27 04:48:49","pcooney55",0
"8494","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:48:47","HelloKT13",1968
"8495","@TheEllenShow: If only Bradley's arm was longer. Best photo ever. #oscars http://t.co/CUNOtGap","2017-01-27 04:48:46","bxeberbutxra",3290507
"8496","Boycotting the Oscars: Iranian Actress Calls Trump’s Visa Ban ‘Racist’: https://t.co/ilfjYxbwus via @SputnikInt","2017-01-27 04:48:39","KhalidKirmani",0
"8497","@ABC: Iranian star of best foreign language film nominee to boycott Oscars over Pres. Trump's immigration stance. https://t.co/jYUprGhd…","2017-01-27 04:48:39","michelle78239",176
"8498","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:48:38","shelbyshoup",189
"8499","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-27 04:48:33","Simba4455",1391
"8500","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:48:33","Itzelaz",189
"8501","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:48:31","kakdeo",1968
"8502","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:48:23","NemoTweeto",1968
"8503","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:48:18","x3nickihoney",189
"8504","@GMA: WATCH: In unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute: https://t.co/T…","2017-01-27 04:48:17","indiamcc13",131
"8505","@THRGlobal: Iranian actress boycotting Oscars over Trump's visa ban https://t.co/HIQivemy https://t.co/CpkFJwTDe","2017-01-27 04:48:17","Suki_theMovie",46
"8506","I'm somewhat curious about what movie @realDonaldTrumpis rooting for at this year's #Oscars.","2017-01-27 04:48:12","Bluezeph",0
"8507","@GMA: WATCH: In unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute: https://t.co/T…","2017-01-27 04:48:09","80sfisher",131
"8508","@THR: Emma Stone's Ryan Gosling impression <ed><U+A><U+BD><ed><U+B><U+> https://t.co/ApEWFihuze https://t.co/nxmqSZnH","2017-01-27 04:48:08","firerunwithme",198
"8509","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:48:06","SujitMi42019201",189
"8510","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:47:59","HannahPa1",189
"8511","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:47:59","FreddContreras",1968
"8512","@alyssejordan i question ya taste now lol. We had a similar disagreement last year during the oscars","2017-01-27 04:47:49","ItsOnlyKev",0
"8513","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:47:48","DrewLandeza",1968
"8514","@nytimesarts: The reason why an Iranian actress is boycotting the Oscars? President Trump's visa ban https://t.co/FsniBaaL https://t.c…","2017-01-27 04:47:41","Kenny_Art_Spy1",48
"8515","Taraneh Alidoosti Boycotting Oscars OVer Trump Visa Ban https://t.co/AwveqIh","2017-01-27 04:47:38","malaysiandigest",1
"8516","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:47:36","nikashvili",1968
"8517","@BeatFassbender: Can a great man be a good man? #SteveJobsMovie () <ed><U+A><U+BC><ed><U+BD><U+E><ed><U+A><U+BD><ed><U+B><U+BB> #MichaelFassbender #Oscars https://t.co/kGcYVIDd","2017-01-27 04:47:33","Xatch_",74
"8518","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:47:32","toshi_otsuka",1968
"8519","tomara que leveoscars","2017-01-27 04:47:26","istevebucky",0
"8520","@Ashley_Says: @blackvoices Kimberly Steward produced a film that is nominated for six Oscars https://t.co/XuCDlzr","2017-01-27 04:47:17","epiphvnyy",222
"8521","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:47:16","Mak_Canada",189
"8522","@Raine_Miller: <ed><U+A><U+BD><ed><U+B><U+C><U+>#audible #amreading #erotica #Romance #ASMSG #kindledeals #BookBlog #fridayreads #IAG #FANA #Oscars #Audible #ebook…","2017-01-27 04:47:16","snstreet",3
"8523","@stonenobrian: THE OSCARS TRAILER JUST SAVED MY LIFEhttps://t.co/kymCHsZr","2017-01-27 04:47:12","suburbianlarry",92
"8524","#alternativefacts #nyc #MissUniverse #eu #climatefacts #WomensMarch #MAGA #gop #AustraliaDay #oscars #lax #afl #snl https://t.co/rrFKmtREL","2017-01-27 04:47:09","VinceMalumBono",0
"8525","@PieceByPiece_KC: Kelly has a writing credit on 'Love Goes On'. She is coming for the Oscars in","2017-01-27 04:47:08","OurWarPaint",2
"8526","@JWilsonJW: The New Edition Story need Emmys. Oscars. Tonys. Grammys. BET Awards. All of it! AWESOME job.#NewEditionBET","2017-01-27 04:47:08","Freshkid2203",2
"8527","@billboard: .@OfficialSting hopes to ""shine more light"" on ""Jim: The James Foley Story"" doc with #Oscar nomination https://t.co/ZmRcRM…","2017-01-27 04:47:06","Sunashi_Bisnaud",28
"8528","Tengo todas las ganas del mundo de tener tiempo libre y poder ponerme al día con mis películas de los Oscars, como manda la tradición.<ed><U+A><U+BD><ed><U+B><U+C>","2017-01-27 04:47:04","happyvi0lentine",0
"8529","Iranian actress to shun Oscars in protest of Trump immigrant ban https://t.co/OnYUbYUuz","2017-01-27 04:47:02","ahmadpirjha",0
"8530","@IngrahamAngle: GOOD NEWS KEEPS ROLLING IN: Iranian Film Actress Will Boycott Oscars Over Trump’s Visa Banhttps://t.co/DytqLXRw","2017-01-27 04:47:00","AgentOfReality1",1391
"8531","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 04:46:59","someday_alaska",189
"8532","@GMA: WATCH: In unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute: https://t.co/T…","2017-01-27 04:46:56","jlhanks81",131
"8533","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 04:46:51","Elegarvi",1968
"8534","@FaithHill_Fans: This.is.INCREDIBLE!!! Amazing job @FaithHill @TheTimMcGraw @LoriMcKennaMA &amp; @shanemcanally! I see Oscars &amp; Grammys in t…","2017-01-27 04:46:43","AnatomyMer93",7
